No.	Mols	MW	AMW	Sv	Mv	Sp	Mp	Se	Me	nAt	nSk	nBt	nBo	nBm	nDblBo	nTrpBo	nArBo	SCBO	nH	nC	nN	nO	nP	nS	nF	nCl	nBr	nI	nB	HPerc	CPerc	NPerc	OPerc	XPerc	nHet	nX
1224	O=C1OC(O)C(=C1)C3OC(=O)CC4C2=CC5C(=O)C(C)(C2CCC34(C))C(CC(=O)OC)C(C)(C)C5(OC(=O)C(=CC)C)	48.5	0.591	49.1	0.599	51.7	0.63	82.9	1.011	82	42	86	46	8	8	0	0	54	40	32	0	10	0	0	0	0	0	0	0	48.78	39.024	0	12.195	0	10	0
1225	O=C2OC(c1cocc1)C5(C(=C2)C6(O)(C(O)C3C(OC(=O)C)C4(C)(CC3(O)C(C)(C4(C(OC(=O)C)C(=O)OC))C6(O)(CC5(OC(=O)C)))))(C)	56.15	0.638	52.65	0.598	54.95	0.624	90.55	1.029	88	48	93	53	11	6	0	5	61.5	40	33	0	15	0	0	0	0	0	0	0	45.455	37.5	0	17.045	0	15	0
1226	O=C2OC(c1cocc1)C5(C(=C2)C6(O)(C(O)C3(OC(=O)C)(C(OC(=O)C)C4(C)(CC3(O)C(C)(C4(C(OC(=O)C)C(=O)OC))C6(O)(CC5(OC(=O)C))))))(C)	60.97	0.649	56.27	0.599	58.61	0.624	97.09	1.033	94	52	99	57	12	7	0	5	66.5	42	35	0	17	0	0	0	0	0	0	0	44.681	37.234	0	18.085	0	17	0
1227	O=C1C(=CC3C(CCC(=C)C(O)C2C(O)C(C)CC12(O))C3(C)(C))C	27.72	0.513	31.04	0.575	33.2	0.615	53.52	0.991	54	24	56	26	3	3	0	0	29	30	20	0	4	0	0	0	0	0	0	0	55.556	37.037	0	7.407	0	4	0
1228	O=C(OC2C(=C)C(OC(=O)C(C)C)C(OC(=O)C)C(OC(=O)C)C(C)(C)C1OC1C(C(=O)C3(OC(=O)C)(CC(OC(=O)C)(C)C(OC(=O)C)C23))C)C	61.28	0.601	59.16	0.58	62.2	0.61	104.28	1.022	102	52	104	54	9	9	0	0	63	50	36	0	16	0	0	0	0	0	0	0	49.02	35.294	0	15.686	0	16	0
1229	O=C(OC2C(=C)C(OC(=O)C(C)C)C(OC(=O)C)C(OC(=O)C)C(C)(C)C1OC(O)(C(C1(=O))C)C3(OC(=O)C)(CC(OC(=O)C)(C)C(OC(=O)C)C23))C	62.61	0.608	59.67	0.579	62.65	0.608	105.61	1.025	103	53	105	55	9	9	0	0	64	50	36	0	17	0	0	0	0	0	0	0	48.544	34.951	0	16.505	0	17	0
1230	O=C(OC12(C(=O)C(=CC4C(CCC3(OC3(C2(C(O)C(C)C1)))(C))C4(C)(C))CO))C=Cc5ccccc5	39.86	0.561	42.86	0.604	45.38	0.639	70.82	0.997	71	35	75	39	10	4	0	6	46	36	29	0	6	0	0	0	0	0	0	0	50.704	40.845	0	8.451	0	6	0
1231	C1=C(C)CCC=C(C)CCC2C(C=C(C)CC1)C2(C)(C)	22.56	0.434	29.6	0.569	32.16	0.618	50.08	0.963	52	20	53	21	3	3	0	0	24	32	20	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1232	C1=CC(CCC(=CCCC(=CCC=C1C)C)C)C(C)C	22.56	0.434	29.6	0.569	32.16	0.618	50.08	0.963	52	20	52	20	4	4	0	0	24	32	20	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1233	C=C(C)C1CC=C(C)CCC=C(C)CCC=C(C)CC1	22.56	0.434	29.6	0.569	32.16	0.618	50.08	0.963	52	20	52	20	4	4	0	0	24	32	20	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1234	C=1C=C(CCC(=CCCC(=CCCC=1C)C)C)C(C)C	22.56	0.434	29.6	0.569	32.16	0.618	50.08	0.963	52	20	52	20	4	4	0	0	24	32	20	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1235	CC3CC4CC(C)CC1C(C(C)CC2C1C2(C)(C))C4(C3)	22.72	0.421	30.2	0.559	32.92	0.61	51.96	0.962	54	20	57	23	0	0	0	0	23	34	20	0	0	0	0	0	0	0	0	0	62.963	37.037	0	0	0	0	0
1236	O=C1CC(=CCCC(C(=O)CC1C(C)C)C)C	19.58	0.478	23.22	0.566	25.02	0.61	40.22	0.981	41	17	41	17	3	3	0	0	20	24	15	0	2	0	0	0	0	0	0	0	58.537	36.585	0	4.878	0	2	0
1237	O=C(OC1C(=C)C(OC(=O)C)C2C(OC(=O)C)C(OC(=O)C)(C)CC2(OC(=O)C)(C(=O)C(C=CC(C(=O)C1)(C)C)C))C	49.16	0.6	48.12	0.587	50.6	0.617	83.56	1.019	82	42	83	43	9	9	0	0	52	40	30	0	12	0	0	0	0	0	0	0	48.78	36.585	0	14.634	0	12	0
1238	O=C1OC(C)CCC(=O)C=CC(=O)OC(C)CCC(=O)C=C1	25.58	0.609	25.06	0.597	26.3	0.626	42.78	1.019	42	22	42	22	6	6	0	0	28	20	16	0	6	0	0	0	0	0	0	0	47.619	38.095	0	14.286	0	6	0
1239	O=C(O)C6(C(=O)O)(CC(OC2OC(CO)C(O)C(OC(=O)CCc1ccccc1)C2(NC(=O)CC(C)C))CC4(C)(C6(CCC35(CC(O)(C(=C)C3(O))CCC45))))	62.86	0.577	63.82	0.586	67.37	0.618	110.15	1.011	109	54	114	59	11	5	0	6	67	55	40	1	13	0	0	0	0	0	0	0	50.459	36.697	0.917	11.927	0	14	0
1240	CC2CC1CC(C)CC1C3C(C)CC(CC3(C2))C(C)C	22.88	0.409	30.8	0.55	33.68	0.601	53.84	0.961	56	20	58	22	0	0	0	0	22	36	20	0	0	0	0	0	0	0	0	0	64.286	35.714	0	0	0	0	0
1241	CC1CCC4CC(C)CC24(C(C)CCC3C(C2(C1))C3(C)(C))	23.88	0.419	31.8	0.558	34.68	0.608	54.84	0.962	57	21	60	24	0	0	0	0	24	36	21	0	0	0	0	0	0	0	0	0	63.158	36.842	0	0	0	0	0
1242	CC1CCC3C(CC(C)CC2CC(C)CC2(C1))C3(C)(C)	22.88	0.409	30.8	0.55	33.68	0.601	53.84	0.961	56	20	58	22	0	0	0	0	22	36	20	0	0	0	0	0	0	0	0	0	64.286	35.714	0	0	0	0	0
1243	O=C(O)CCCCCCC=CCO	15.43	0.498	16.93	0.546	18.19	0.587	30.91	0.997	31	13	30	12	2	2	0	0	14	18	10	0	3	0	0	0	0	0	0	0	58.065	32.258	0	9.677	0	3	0
1244	O=C(O)CCCCC=CCCCCCCCCC	21.06	0.439	26.02	0.542	28.3	0.59	46.86	0.976	48	18	47	17	2	2	0	0	19	30	16	0	2	0	0	0	0	0	0	0	62.5	33.333	0	4.167	0	2	0
1245	O=C(O)CCCCCCCCC=C	15.26	0.462	18.02	0.546	19.5	0.591	32.46	0.984	33	13	32	12	2	2	0	0	14	20	11	0	2	0	0	0	0	0	0	0	60.606	33.333	0	6.061	0	2	0
1246	O=C(O)C(=CC)C	8.3	0.553	8.42	0.561	8.94	0.596	15.18	1.012	15	7	14	6	2	2	0	0	8	8	5	0	2	0	0	0	0	0	0	0	53.333	33.333	0	13.333	0	2	0
1247	O=C(O)CCCCCCCCCCCC=CCCCCCCCC	28.02	0.425	35.62	0.54	38.86	0.589	64.14	0.972	66	24	65	23	2	2	0	0	25	42	22	0	2	0	0	0	0	0	0	0	63.636	33.333	0	3.03	0	2	0
1248	O=C(O)CCCCCCCCCCC1C=CCC1	20.9	0.454	25.42	0.553	27.54	0.599	44.98	0.978	46	18	46	18	2	2	0	0	20	28	16	0	2	0	0	0	0	0	0	0	60.87	34.783	0	4.348	0	2	0
1249	O=C(O)CCCCCCCC=CCCCCCC	21.06	0.439	26.02	0.542	28.3	0.59	46.86	0.976	48	18	47	17	2	2	0	0	19	30	16	0	2	0	0	0	0	0	0	0	62.5	33.333	0	4.167	0	2	0
1250	O=C(O)CCCCCCCCCCCC=CCCCCCC	25.7	0.428	32.42	0.54	35.34	0.589	58.38	0.973	60	22	59	21	2	2	0	0	23	38	20	0	2	0	0	0	0	0	0	0	63.333	33.333	0	3.333	0	2	0
1251	O=C(O)C1=C(C(=O)OC1CCCCCCCCCCCCC)C	26.88	0.489	30.64	0.557	32.96	0.599	54.4	0.989	55	23	55	23	3	3	0	0	26	32	19	0	4	0	0	0	0	0	0	0	58.182	34.545	0	7.273	0	4	0
1252	O=[As](C)(C)CC1OC(OCC(O)CO)C(O)C1(O)	27.23	0.698	21.05	0.54	23.58	0.605	40.08	1.028	39	18	39	18	1	1	0	0	19	21	10	0	7	0	0	0	0	0	0	0	53.846	25.641	0	17.949	0	8	0
1253	O=C(OCC1OC(OC(=O)C(C)C)C(OC(=O)C)C(O)C1(O))C(=CC)C	31.05	0.597	29.39	0.565	30.93	0.595	53.41	1.027	52	26	52	26	4	4	0	0	30	26	17	0	9	0	0	0	0	0	0	0	50	32.692	0	17.308	0	9	0
1254	OCC(O)C(O)C(O)C(O)CO	15.1	0.581	13.26	0.51	14.02	0.539	27.14	1.044	26	12	25	11	0	0	0	0	11	14	6	0	6	0	0	0	0	0	0	0	53.846	23.077	0	23.077	0	6	0
1255	OCC(O)C(O)C(O)C(O)CO	15.1	0.581	13.26	0.51	14.02	0.539	27.14	1.044	26	12	25	11	0	0	0	0	11	14	6	0	6	0	0	0	0	0	0	0	53.846	23.077	0	23.077	0	6	0
1256	[O-][N+](=NCOC1OC(CO)C(O)C(O)C1(O))C	20.93	0.634	17.75	0.538	18.47	0.56	34.67	1.051	33	17	33	17	1	1	0	0	18	16	8	2	7	0	0	0	0	0	0	0	48.485	24.242	6.061	21.212	0	9	0
1257	OCC1(O)(COC(O)C1(O))	12.45	0.623	10.55	0.528	11.05	0.552	21.05	1.052	20	10	20	10	0	0	0	0	10	10	5	0	5	0	0	0	0	0	0	0	50	25	0	25	0	5	0
1258	OCC1(O)COC(O)C1O	12.45	0.623	10.55	0.528	11.05	0.552	21.05	1.052	20	10	20	10	0	0	0	0	10	10	5	0	5	0	0	0	0	0	0	0	50	25	0	25	0	5	0
1259	O=C1OC(C(O)C=NO)C(O)C1(O)	15.87	0.721	12.45	0.566	12.74	0.579	23.6	1.073	22	13	22	13	2	2	0	0	15	9	6	1	6	0	0	0	0	0	0	0	40.909	27.273	4.545	27.273	0	7	0
1260	O=C(OC)NC1C(OC(O)CC1([N+](=O)[O-])(C))C	20.6	0.624	18.24	0.553	19.02	0.576	34.34	1.041	33	17	33	17	2	2	0	0	19	16	9	2	6	0	0	0	0	0	0	0	48.485	27.273	6.061	18.182	0	8	0
1261	OCC1(O)OCC(O)C1O	12.45	0.623	10.55	0.528	11.05	0.552	21.05	1.052	20	10	20	10	0	0	0	0	10	10	5	0	5	0	0	0	0	0	0	0	50	25	0	25	0	5	0
1262	OCC1OC(O)C(O)C1(O)	12.45	0.623	10.55	0.528	11.05	0.552	21.05	1.052	20	10	20	10	0	0	0	0	10	10	5	0	5	0	0	0	0	0	0	0	50	25	0	25	0	5	0
1263	OC1COC(O)C(O)C1O	12.45	0.623	10.55	0.528	11.05	0.552	21.05	1.052	20	10	20	10	0	0	0	0	10	10	5	0	5	0	0	0	0	0	0	0	50	25	0	25	0	5	0
1264	CC1OC(O)C(O)C(O)C1O	13.61	0.592	12.15	0.528	12.81	0.557	23.93	1.04	23	11	23	11	0	0	0	0	11	12	6	0	5	0	0	0	0	0	0	0	52.174	26.087	0	21.739	0	5	0
1265	OCC1(O)OCC(O)C(O)C1O	14.94	0.623	12.66	0.528	13.26	0.553	25.26	1.052	24	12	24	12	0	0	0	0	12	12	6	0	6	0	0	0	0	0	0	0	50	25	0	25	0	6	0
1266	O=S(=O)(OC2C(OC(OC)C1OC(OC12)(C)C)C)C	24.58	0.63	21.66	0.555	23.4	0.6	40.19	1.031	39	19	40	20	2	2	0	0	22	20	11	0	7	0	1	0	0	0	0	0	51.282	28.205	0	17.949	0	8	0
1267	OCC1OCOCNCOC1(O)	14.86	0.594	13.14	0.526	13.81	0.552	26.03	1.041	25	12	25	12	0	0	0	0	12	13	6	1	5	0	0	0	0	0	0	0	52	24	4	20	0	6	0
1268	O=P(O)(O)OC1OC(CO)C(O)C(O)C1(O)	21.59	0.744	15.67	0.54	17.05	0.588	31.11	1.073	29	16	29	16	1	1	0	0	17	13	6	0	9	1	0	0	0	0	0	0	44.828	20.69	0	31.034	0	10	0
1269	OCC(O)COC1OC(CO)C(O)C(O)C1(O)	21.08	0.602	18.48	0.528	19.44	0.555	36.56	1.045	35	17	35	17	0	0	0	0	17	18	9	0	8	0	0	0	0	0	0	0	51.429	25.714	0	22.857	0	8	0
1270	OCC1OC(OC)C(O)C(O)C1(O)	16.1	0.596	14.26	0.528	15.02	0.556	28.14	1.042	27	13	27	13	0	0	0	0	13	14	7	0	6	0	0	0	0	0	0	0	51.852	25.926	0	22.222	0	6	0
1271	OC1OC(C)C(O)C(O)C1(O)	13.61	0.592	12.15	0.528	12.81	0.557	23.93	1.04	23	11	23	11	0	0	0	0	11	12	6	0	5	0	0	0	0	0	0	0	52.174	26.087	0	21.739	0	5	0
1272	OC1OC(CCC1(N))C(N)C	13.28	0.492	14.2	0.526	15.22	0.564	27.02	1.001	27	11	27	11	0	0	0	0	11	16	7	2	2	0	0	0	0	0	0	0	59.259	25.926	7.407	7.407	0	4	0
1273	OC1OC(C)CC(N(C)C)C1(O)	14.52	0.501	15.32	0.528	16.43	0.567	29.13	1.004	29	12	29	12	0	0	0	0	12	17	8	1	3	0	0	0	0	0	0	0	58.621	27.586	3.448	10.345	0	4	0
1274	O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1(O)	28.24	0.831	18.68	0.549	20.84	0.613	36.96	1.087	34	20	34	20	2	2	0	0	22	14	6	0	12	2	0	0	0	0	0	0	41.176	17.647	0	35.294	0	14	0
1275	O=[N+]([O-])C1(C)(CC(O)OC(C)C1(OC))	17.02	0.587	15.74	0.543	16.57	0.571	29.91	1.031	29	14	29	14	1	1	0	0	15	15	8	1	5	0	0	0	0	0	0	0	51.724	27.586	3.448	17.241	0	6	0
1276	OCC1(O)(OCC(O)C(O)C1(O))	14.94	0.623	12.66	0.528	13.26	0.553	25.26	1.052	24	12	24	12	0	0	0	0	12	12	6	0	6	0	0	0	0	0	0	0	50	25	0	25	0	6	0
1277	O=C(NCC1OC(OC)C(NC(=O)C)CC1)C	20.26	0.548	20.42	0.552	21.64	0.585	37.44	1.012	37	17	37	17	2	2	0	0	19	20	11	2	4	0	0	0	0	0	0	0	54.054	29.73	5.405	10.811	0	6	0
1278	OC1C(OC)OC(C)C(NC)C1(O)(C)	17.01	0.515	17.43	0.528	18.64	0.565	33.34	1.01	33	14	33	14	0	0	0	0	14	19	9	1	4	0	0	0	0	0	0	0	57.576	27.273	3.03	12.121	0	5	0
1279	O=[N+]([O-])CCCOC1OC(CO)C(O)C(O)C1(O)	22.17	0.633	18.87	0.539	19.68	0.562	36.78	1.051	35	18	35	18	1	1	0	0	19	17	9	1	8	0	0	0	0	0	0	0	48.571	25.714	2.857	22.857	0	9	0
1280	C1=C(C)C2CC(C1)C2(C)(C)	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	27	11	1	1	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1281	C=CC(=C)CCC=C(C)C	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	25	9	3	3	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1282	C1=C(C)CC2C(C1)C2(C)(C)	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	27	11	1	1	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1283	C=C1CCC2CC1C2(C)(C)	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	27	11	1	1	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1284	C=CC(=CCC=C(C)C)C	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	25	9	3	3	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1285	C=C1CCC2(CC12)C(C)C	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	27	11	1	1	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1286	C1=CC(CC=C1C)C(C)C	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	26	10	2	2	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1287	C=1C=C(CCC=1C)C(C)C	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	26	10	2	2	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1288	C=C2C1CCC(C1)C2(C)C	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	27	11	1	1	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1289	C=C(C)C1CC=C(C)CC1	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	26	10	2	2	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1290	C1=C(C)CCC(=C(C)C)C1	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	26	10	2	2	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1291	OC1(CC=C(C)CC1)C(C)C	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	29	11	1	1	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1292	C=C(C)C1CC=C(C)CC1	11.28	0.434	14.8	0.569	16.08	0.618	25.04	0.963	26	10	26	10	2	2	0	0	12	16	10	0	0	0	0	0	0	0	0	0	61.538	38.462	0	0	0	0	0
1293	O=C(OC(C=C)(C)CCC=C(C)C)C	16.26	0.478	19.02	0.559	20.5	0.603	33.46	0.984	34	14	33	13	3	3	0	0	16	20	12	0	2	0	0	0	0	0	0	0	58.824	35.294	0	5.882	0	2	0
1294	O=C(OC(C=C)(C)CCC=C(C)C)c1ccccc1	21.42	0.522	24.62	0.6	26.26	0.64	40.34	0.984	41	19	41	19	9	3	0	6	25	22	17	0	2	0	0	0	0	0	0	0	53.659	41.463	0	4.878	0	2	0
1295	O=C(Oc1cc(ccc1C)C(C)C)C	15.94	0.531	17.82	0.594	18.98	0.633	29.7	0.99	30	14	30	14	7	1	0	6	18	16	12	0	2	0	0	0	0	0	0	0	53.333	40	0	6.667	0	2	0
1296	O=C(O)CC(C)CCC=C(C)C	14.1	0.47	16.42	0.547	17.74	0.591	29.58	0.986	30	12	29	11	2	2	0	0	13	18	10	0	2	0	0	0	0	0	0	0	60	33.333	0	6.667	0	2	0
1297	O=C(O)C=C(C)CCC=C(C)C	13.94	0.498	15.82	0.565	16.98	0.606	27.7	0.989	28	12	27	11	3	3	0	0	14	16	10	0	2	0	0	0	0	0	0	0	57.143	35.714	0	7.143	0	2	0
1298	O=C(OCCC(C)C)CC(C)C	14.26	0.446	17.02	0.532	18.5	0.578	31.46	0.983	32	12	31	11	1	1	0	0	12	20	10	0	2	0	0	0	0	0	0	0	62.5	31.25	0	6.25	0	2	0
1299	O=C(OC1CC2CCC1(C)C2(C)(C))C	16.26	0.478	19.02	0.559	20.5	0.603	33.46	0.984	34	14	35	15	1	1	0	0	16	20	12	0	2	0	0	0	0	0	0	0	58.824	35.294	0	5.882	0	2	0
1300	O=C(OC(C)(C)C1CC=C(C)CC1)C	16.26	0.478	19.02	0.559	20.5	0.603	33.46	0.984	34	14	34	14	2	2	0	0	16	20	12	0	2	0	0	0	0	0	0	0	58.824	35.294	0	5.882	0	2	0
1301	O=COC(C)(C)C1CC=C(C)CC1	15.1	0.487	17.42	0.562	18.74	0.605	30.58	0.986	31	13	31	13	2	2	0	0	15	18	11	0	2	0	0	0	0	0	0	0	58.065	35.484	0	6.452	0	2	0
1302	O=C(OC(C)(C)C1CC=C(C)CC1)CC	17.42	0.471	20.62	0.557	22.26	0.602	36.34	0.982	37	15	37	15	2	2	0	0	17	22	13	0	2	0	0	0	0	0	0	0	59.459	35.135	0	5.405	0	2	0
1303	O=CCC(C)CCCC(OC)(C)C	15.42	0.441	18.62	0.532	20.26	0.579	34.34	0.981	35	13	34	12	1	1	0	0	13	22	11	0	2	0	0	0	0	0	0	0	62.857	31.429	0	5.714	0	2	0
1304	O=C(OCCC(C)C)CC(C)C	14.26	0.446	17.02	0.532	18.5	0.578	31.46	0.983	32	12	31	11	1	1	0	0	12	20	10	0	2	0	0	0	0	0	0	0	62.5	31.25	0	6.25	0	2	0
1305	OC1CC(C)CCC1(C(C)C)	12.93	0.417	16.51	0.533	18.05	0.582	30.13	0.972	31	11	31	11	0	0	0	0	11	20	10	0	1	0	0	0	0	0	0	0	64.516	32.258	0	3.226	0	1	0
1306	OC(C)(C)C1CC=C(C)CC1	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	29	11	1	1	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1307	OCCC(C)CCC=C(C)C	12.93	0.417	16.51	0.533	18.05	0.582	30.13	0.972	31	11	30	10	1	1	0	0	11	20	10	0	1	0	0	0	0	0	0	0	64.516	32.258	0	3.226	0	1	0
1308	OC1CC(C)CCC1(C(=C)C)	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	29	11	1	1	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1309	OC(C=C)(C)CCC=C(C)C	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	28	10	2	2	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1310	OCC=C(C)CCC=C(C)C	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	28	10	2	2	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1311	OC1CC(C)CCC1(C(C)C)	12.93	0.417	16.51	0.533	18.05	0.582	30.13	0.972	31	11	31	11	0	0	0	0	11	20	10	0	1	0	0	0	0	0	0	0	64.516	32.258	0	3.226	0	1	0
1312	OC(C)(C)C1OC(C=C)(C)CC1	14.1	0.47	16.42	0.547	17.74	0.591	29.58	0.986	30	12	30	12	1	1	0	0	13	18	10	0	2	0	0	0	0	0	0	0	60	33.333	0	6.667	0	2	0
1313	OC1CC2CCC1(C)C2(C)(C)	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	30	12	0	0	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1314	OC1C(=CCC(C(=C)C)C1)C	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	27	11	2	2	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
1315	OCC1=CCC2CC1C2(C)(C)	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	28	12	1	1	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
1316	OCCC(C)CCCC(=C)C	12.93	0.417	16.51	0.533	18.05	0.582	30.13	0.972	31	11	30	10	1	1	0	0	11	20	10	0	1	0	0	0	0	0	0	0	64.516	32.258	0	3.226	0	1	0
1317	O1OC2(C=CC1(C)CC2)C(C)C	13.94	0.498	15.82	0.565	16.98	0.606	27.7	0.989	28	12	29	13	1	1	0	0	14	16	10	0	2	0	0	0	0	0	0	0	57.143	35.714	0	7.143	0	2	0
1318	OC(C)(C)CCCC(=C)C=C	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	28	10	2	2	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1319	O1C(C)(C)C2CCC1(C)CC2	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	30	12	0	0	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1320	O=CCC(C)CCC=C(C)C	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	28	10	2	2	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1321	O=CC=C(C)CCC=C(C)C	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	26	10	3	3	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
1322	O=CCC(C)CCC=C(C)C	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	28	10	2	2	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1323	O=CC1=CCC2CC1C2(C)(C)	12.45	0.498	14.71	0.588	15.77	0.631	24.49	0.98	25	11	26	12	2	2	0	0	14	14	10	0	1	0	0	0	0	0	0	0	56	40	0	4	0	1	0
1324	O=CC1=C(C=CCC1(C)C)C	12.45	0.498	14.71	0.588	15.77	0.631	24.49	0.98	25	11	25	11	3	3	0	0	14	14	10	0	1	0	0	0	0	0	0	0	56	40	0	4	0	1	0
1325	O=CC1C(OC=C(C(=O)OC)C1(CC(=O)O))C	20.1	0.648	18.26	0.589	19.02	0.614	32.14	1.037	31	17	31	17	4	4	0	0	21	14	11	0	6	0	0	0	0	0	0	0	45.161	35.484	0	19.355	0	6	0
1326	O=CC2=C(C)CC(OC1OC(CO)C(O)C(O)C1(O))CC2(C)C	27.39	0.559	27.37	0.559	29.03	0.592	49.75	1.015	49	23	50	24	2	2	0	0	26	26	16	0	7	0	0	0	0	0	0	0	53.061	32.653	0	14.286	0	7	0
1327	O=C1CC2CCC1(C)C2(C)(C)	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	28	12	1	1	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
1328	O=C1C=C(C)CC(C)(C)C1	11.45	0.477	13.71	0.571	14.77	0.615	23.49	0.979	24	10	24	10	2	2	0	0	12	14	9	0	1	0	0	0	0	0	0	0	58.333	37.5	0	4.167	0	1	0
1329	O=C1C(=C(C)C)CCC(C)C1	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	27	11	2	2	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
1330	O=C1CC(C)CCC1C(C)C	12.77	0.44	15.91	0.549	17.29	0.596	28.25	0.974	29	11	29	11	1	1	0	0	12	18	10	0	1	0	0	0	0	0	0	0	62.069	34.483	0	3.448	0	1	0
1331	O=C1CC(=CC(C)(C)C1)C	11.45	0.477	13.71	0.571	14.77	0.615	23.49	0.979	24	10	24	10	2	2	0	0	12	14	9	0	1	0	0	0	0	0	0	0	58.333	37.5	0	4.167	0	1	0
1332	O=C2C1(C)(CCC(C1)C2(C)C)	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	28	12	1	1	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
1333	O=C1CC(C)CCC1(C(=C)C)	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	27	11	2	2	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
