No.	Mols	MW	AMW	Sv	Mv	Sp	Mp	Se	Me	nAt	nSk	nBt	nBo	nBm	nDblBo	nTrpBo	nArBo	SCBO	nH	nC	nN	nO	nP	nS	nF	nCl	nBr	nI	nB	HPerc	CPerc	NPerc	OPerc	XPerc	nHet	nX
5079	O(c1cc(c(cc1Cl)Br)Cl)P(OC)(c2ccccc2)=S	34.26	1.142	22.67	0.756	25.62	0.854	30.77	1.026	30	20	31	21	13	1	0	12	28	10	13	0	2	1	1	0	2	1	0	0	33.333	43.333	0	6.667	10	7	3
5080	Oc1cccc(c1(O))CCCCCCCCCCC	21.9	0.466	26.42	0.562	28.54	0.607	45.98	0.978	47	19	47	19	6	0	0	6	22	28	17	0	2	0	0	0	0	0	0	0	59.574	36.17	0	4.255	0	2	0
5081	O=C(NC(=N)N)Nc1ccc(c(c1)Cl)Cl	20.55	0.893	15.67	0.681	16.45	0.715	24.03	1.045	23	15	23	15	8	2	0	6	20	8	8	4	1	0	0	0	2	0	0	0	34.783	34.783	17.391	4.348	8.696	7	2
5082	N#CC(Nc1nc(nc(n1)Cl)NCC)(C)C	20.01	0.69	18.04	0.622	18.9	0.652	29.45	1.016	29	16	29	16	7	0	1	6	21	13	9	6	0	0	0	0	1	0	0	0	44.828	31.034	20.69	0	3.448	7	1
5083	O=[N+]([O-])c1cc2NC(CNC(C)C)CCc2(cc1CO)	23.18	0.565	23.9	0.583	25.19	0.614	41.21	1.005	41	20	42	21	7	1	0	6	25	21	14	3	3	0	0	0	0	0	0	0	51.22	34.146	7.317	7.317	0	6	0
5084	O=[N+]([O-])c1nccn1CC(O)COCC=C	18.87	0.651	17.01	0.587	17.6	0.607	30.02	1.035	29	16	29	16	7	2	0	5	20.5	13	9	3	4	0	0	0	0	0	0	0	44.828	31.034	10.345	13.793	0	7	0
5085	O=[N+]([O-])c1nccn1CC(O)COCC(F)(F)F	22.37	0.799	16.34	0.584	16.39	0.585	30.553	1.091	28	18	28	18	6	1	0	5	21.5	10	8	3	4	0	0	3	0	0	0	0	35.714	28.571	10.714	14.286	10.714	10	3
5086	O=C(COC)Cn1ccnc1[N+](=O)[O-]	16.55	0.72	13.81	0.6	14.08	0.612	24.26	1.055	23	14	23	14	7	2	0	5	18.5	9	7	3	4	0	0	0	0	0	0	0	39.13	30.435	13.043	17.391	0	7	0
5087	O=[N+]([O-])c1nccn1CC(O)COc2ccccc2	21.87	0.683	20.01	0.625	20.6	0.644	33.02	1.032	32	19	33	20	12	1	0	11	26.5	13	12	3	4	0	0	0	0	0	0	0	40.625	37.5	9.375	12.5	0	7	0
5088	n1cc(c(nc1N)N)Cc3cc(OC)c(OCc2ccccc2)c(OC)c3	30.43	0.621	30.89	0.63	32.19	0.657	49.31	1.006	49	27	51	29	18	0	0	18	38	22	20	4	3	0	0	0	0	0	0	0	44.898	40.816	8.163	6.122	0	7	0
5089	O=C(OCC)N1C=C(F)C(=O)NC1(=O)	16.8	0.8	12.93	0.616	13.01	0.62	22.671	1.08	21	14	21	14	4	4	0	0	18	7	7	2	4	0	0	1	0	0	0	0	33.333	33.333	9.524	19.048	4.762	7	1
5090	O(c1ccc(c(c1)Cl)SC)P(OCC)(OCC)=S	27.14	0.798	21.69	0.638	25.03	0.736	34.38	1.011	34	18	34	18	7	1	0	6	22	16	11	0	3	1	2	0	1	0	0	0	47.059	32.353	0	8.824	2.941	7	1
5091	O=C(N)c1c(OC)cccc1(OC)	15.04	0.627	14.52	0.605	15.15	0.631	24.49	1.02	24	13	24	13	7	1	0	6	17	11	9	1	3	0	0	0	0	0	0	0	45.833	37.5	4.167	12.5	0	4	0
5092	O=C2NC(=O)C(c1ccccc1)(CC2)C4CCN(Cc3ccccc3)CC4	30.08	0.568	33.2	0.626	35.02	0.661	52.42	0.989	53	27	56	30	14	2	0	12	38	26	23	2	2	0	0	0	0	0	0	0	49.057	43.396	3.774	3.774	0	4	0
5093	O=C(OC2CC1=CC(OC1(=O))CC4(OC4(C3OC(=O)C(=C)C23))(C))C=C(C)C	31.07	0.634	30.17	0.616	31.51	0.643	49.99	1.02	49	27	52	30	6	6	0	0	36	22	20	0	7	0	0	0	0	0	0	0	44.898	40.816	0	14.286	0	7	0
5094	O=[N+]([O-])c1nnc2ccccc2(c1)	14.57	0.809	12.59	0.699	12.66	0.703	18.84	1.047	18	13	19	14	12	1	0	11	20.5	5	8	3	2	0	0	0	0	0	0	0	27.778	44.444	16.667	11.111	0	5	0
5095	O=C3NC(=O)C(c1ccccc1)(c2ccccc2)C(=O)N3	23.29	0.706	22.51	0.682	23.15	0.702	33.59	1.018	33	21	35	23	15	3	0	12	32	12	16	2	3	0	0	0	0	0	0	0	36.364	48.485	6.061	9.091	0	5	0
5096	O=C(N)c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])N2CC2	20.97	0.807	16.71	0.643	16.77	0.645	27.81	1.07	26	18	27	19	9	3	0	6	25	8	9	4	5	0	0	0	0	0	0	0	30.769	34.615	15.385	19.231	0	9	0
5097	n1ccnc(c1)SC	10.49	0.749	9.27	0.662	10.17	0.726	14.04	1.003	14	8	14	8	6	0	0	6	11	6	5	2	0	0	1	0	0	0	0	0	42.857	35.714	14.286	0	0	3	0
5098	n1cc(nc2ccccc12)SC	14.65	0.733	13.87	0.694	14.93	0.747	19.92	0.996	20	12	21	13	11	0	0	11	18.5	8	9	2	0	0	1	0	0	0	0	0	40	45	10	0	0	3	0
5099	O=[N+]([O-])c2oc(C=Cc1noc(n1)N)cc2	18.48	0.84	14.6	0.664	14.56	0.662	23.6	1.073	22	16	23	17	12	2	0	10	24	6	8	4	4	0	0	0	0	0	0	0	27.273	36.364	18.182	18.182	0	8	0
5100	O=[N+]([O-])c1ccc(cc1C(F)(F)F)S(=O)(=O)N	22.47	1.021	14.24	0.647	14.52	0.66	24.773	1.126	22	17	22	17	9	3	0	6	23	5	7	2	4	0	1	3	0	0	0	0	22.727	31.818	9.091	18.182	13.636	10	3
5101	O=C(Oc1ccc(cc1)C(=O)OC)NC	17.37	0.668	16.03	0.617	16.6	0.638	26.82	1.032	26	15	26	15	8	2	0	6	20	11	10	1	4	0	0	0	0	0	0	0	42.308	38.462	3.846	15.385	0	5	0
5102	O(c1cc(c(OC)cc1CC)CC(N)C)C	18.51	0.5	21.01	0.568	22.5	0.608	36.56	0.988	37	16	37	16	6	0	0	6	19	21	13	1	2	0	0	0	0	0	0	0	56.757	35.135	2.703	5.405	0	3	0
5103	O=C(Nc1ccc(c(c1)Cl)Cl)CN2CCCCC2	23.85	0.701	21.69	0.638	23.25	0.684	34.23	1.007	34	18	35	19	7	1	0	6	23	16	13	2	1	0	0	0	2	0	0	0	47.059	38.235	5.882	2.941	5.882	5	2
5104	O=C(OCCCC)C=Cc1ccc(O)c(O)c1	19.6	0.594	19.84	0.601	20.88	0.633	33.36	1.011	33	17	33	17	8	2	0	6	22	16	13	0	4	0	0	0	0	0	0	0	48.485	39.394	0	12.121	0	4	0
5105	O=C(NN)c1ccc2OCOc2(c1)	14.97	0.713	13.31	0.634	13.63	0.649	21.83	1.04	21	13	22	14	7	1	0	6	18	8	8	2	3	0	0	0	0	0	0	0	38.095	38.095	9.524	14.286	0	5	0
5106	o1ccc(c1)Br	12.22	1.358	6.79	0.754	7.32	0.813	9.32	1.036	9	6	9	6	5	0	0	5	8.5	3	4	0	1	0	0	0	0	1	0	0	33.333	44.444	0	11.111	11.111	2	1
5107	O=Cc1ccc(OCC(=O)O)cc1	14.96	0.712	13.44	0.64	13.84	0.659	21.84	1.04	21	13	21	13	8	2	0	6	18	8	9	0	4	0	0	0	0	0	0	0	38.095	42.857	0	19.048	0	4	0
5108	O=C(O)C1(N)(CC1)	8.39	0.599	7.81	0.558	8.18	0.584	14.4	1.029	14	7	14	7	1	1	0	0	8	7	4	1	2	0	0	0	0	0	0	0	50	28.571	7.143	14.286	0	3	0
5109	O=C(O)C(c1cccc(c1)C(=O)c2ccccc2)C	21.11	0.64	21.73	0.658	22.67	0.687	33.15	1.005	33	19	34	20	14	2	0	12	28	14	16	0	3	0	0	0	0	0	0	0	42.424	48.485	0	9.091	0	3	0
5110	O=C(O)Cc1ccc(OCC=C)c(c1)Cl	18.82	0.724	16.83	0.647	17.77	0.683	26.6	1.023	26	15	26	15	8	2	0	6	20	11	11	0	3	0	0	0	1	0	0	0	42.308	42.308	0	11.538	3.846	4	1
5111	C1C(C(C(C(C1Cl)Cl)Cl)Cl)Cl	21.31	1.184	13.1	0.728	14.86	0.826	18.93	1.052	18	11	18	11	0	0	0	0	11	7	6	0	0	0	0	0	5	0	0	0	38.889	33.333	0	0	27.778	5	5
5112	O=C(Nc1ccc(c(c1)Cl)C)NC	16.5	0.687	15.19	0.633	16.11	0.671	24.26	1.011	24	13	24	13	7	1	0	6	17	11	9	2	1	0	0	0	1	0	0	0	45.833	37.5	8.333	4.167	4.167	4	1
5113	O=C(OCC)CNC(=O)CCCCSc2ncnc1[nH]cnc12	28.03	0.667	25.77	0.614	27.32	0.65	42.73	1.017	42	23	43	24	12	2	0	10	31	19	14	5	3	0	1	0	0	0	0	0	45.238	33.333	11.905	7.143	0	9	0
5114	O=C(O)C(c1ccc2cc(OC)ccc2(c1))C	19.11	0.616	19.73	0.636	20.67	0.667	31.15	1.005	31	17	32	18	12	1	0	11	24.5	14	14	0	3	0	0	0	0	0	0	0	45.161	45.161	0	9.677	0	3	0
5115	O=P(Oc1ccc(c(c1)C)SC)(OCC)NC(C)C	25.17	0.614	24.09	0.588	27.04	0.66	40.83	0.996	41	19	41	19	7	1	0	6	23	22	13	1	3	1	1	0	0	0	0	0	53.659	31.707	2.439	7.317	0	6	0
5116	O(c1ccccc1)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl	28.48	1.238	19.01	0.827	20.55	0.893	24.38	1.06	23	18	24	19	12	0	0	12	25	5	12	0	1	0	0	0	5	0	0	0	21.739	52.174	0	4.348	21.739	6	5
5117	O=C2NC(=O)C(c1ccccc1)C(=O)N2	16.97	0.738	15.31	0.666	15.63	0.68	23.83	1.036	23	15	24	16	9	3	0	6	22	8	10	2	3	0	0	0	0	0	0	0	34.783	43.478	8.696	13.043	0	5	0
5118	O=C1C(=NN=C(N1(N))S)C(C)C	15.48	0.704	13.36	0.607	14.38	0.654	22.45	1.02	22	12	22	12	3	3	0	0	15	10	6	4	1	0	1	0	0	0	0	0	45.455	27.273	18.182	4.545	0	6	0
5119	O=C1c2ccccc2(N=NN1C)	13.4	0.705	12.68	0.667	12.97	0.683	19.39	1.021	19	12	20	13	8	2	0	6	18	7	8	3	1	0	0	0	0	0	0	0	36.842	42.105	15.789	5.263	0	4	0
5120	O=C3N(c1ccccc1)c2cc(ccc2N(C(=O)C3)C)Cl	24.99	0.735	23.3	0.685	24.32	0.715	34.47	1.014	34	21	36	23	14	2	0	12	31	13	16	2	2	0	0	0	1	0	0	0	38.235	47.059	5.882	5.882	2.941	5	1
5121	O=C(c1ccccc1Cl)N2CCCCC2	18.57	0.64	18.4	0.634	19.63	0.677	28.92	0.997	29	15	30	16	7	1	0	6	20	14	12	1	1	0	0	0	1	0	0	0	48.276	41.379	3.448	3.448	3.448	3	1
5122	O=C(NN)CCCCCC	11.95	0.46	13.69	0.527	14.77	0.568	25.69	0.988	26	10	25	9	1	1	0	0	10	16	7	2	1	0	0	0	0	0	0	0	61.538	26.923	7.692	3.846	0	3	0
5123	NC(C)CCc1ccccc1	12.37	0.476	15.19	0.584	16.32	0.628	25.26	0.972	26	11	26	11	6	0	0	6	14	15	10	1	0	0	0	0	0	0	0	0	57.692	38.462	3.846	0	0	1	0
5124	O=C(c1ccccc1)C(C)CN2CCCCC2	19.18	0.505	22.5	0.592	24.05	0.633	37.23	0.98	38	17	39	18	7	1	0	6	22	21	15	1	1	0	0	0	0	0	0	0	55.263	39.474	2.632	2.632	0	2	0
5125	O=C(OCC)C(=Cc1ccc(cc1)[N+](=O)[O-])C(=O)OCC	24.35	0.676	22.25	0.618	23.02	0.639	37.24	1.034	36	21	36	21	10	4	0	6	28	15	14	1	6	0	0	0	0	0	0	0	41.667	38.889	2.778	16.667	0	7	0
5126	O=C(OCC)C(=Cc1ccc(cc1)Br)C(=O)OCC	27.17	0.799	21.92	0.645	23.23	0.683	34.59	1.017	34	19	34	19	9	3	0	6	25	15	14	0	4	0	0	0	0	1	0	0	44.118	41.176	0	11.765	2.941	5	1
5127	O=C(N)CCOc1ccccc1	13.71	0.596	14.01	0.609	14.7	0.639	23.16	1.007	23	12	23	12	7	1	0	6	16	11	9	1	2	0	0	0	0	0	0	0	47.826	39.13	4.348	8.696	0	3	0
5128	O=C(Nc1ccc2ncccc2(c1))C	15.47	0.645	15.89	0.662	16.49	0.687	24.05	1.002	24	14	25	15	12	1	0	11	21.5	10	11	2	1	0	0	0	0	0	0	0	41.667	45.833	8.333	4.167	0	3	0
5129	O=C(O)c1cc(ccc1(O))c2ccc(F)cc2(F)	20.79	0.8	17.75	0.683	18.01	0.693	27.412	1.054	26	18	27	19	13	1	0	12	26	8	13	0	3	0	0	2	0	0	0	0	30.769	50	0	11.538	7.692	5	2
5130	O=C(c1ccncc1)c2ccccc2(O)	16.55	0.69	16.41	0.684	16.94	0.706	24.28	1.012	24	15	25	16	13	1	0	12	23	9	12	1	2	0	0	0	0	0	0	0	37.5	50	4.167	8.333	0	3	0
5131	O=C1OC(C(=O)C1)c2ccccc2	14.63	0.697	13.93	0.663	14.39	0.685	21.51	1.024	21	13	22	14	8	2	0	6	19	8	10	0	3	0	0	0	0	0	0	0	38.095	47.619	0	14.286	0	3	0
5132	N=C(c1ccccc1)c2ccccc2C	16.21	0.579	18.59	0.664	19.56	0.699	27.38	0.978	28	15	29	16	13	1	0	12	23	13	14	1	0	0	0	0	0	0	0	0	46.429	50	3.571	0	0	1	0
5133	N=C(c1ccccc1C)c2ccccc2C	17.37	0.56	20.19	0.651	21.32	0.688	30.26	0.976	31	16	32	17	13	1	0	12	24	15	15	1	0	0	0	0	0	0	0	0	48.387	48.387	3.226	0	0	1	0
5134	N=C(c1ccccc1)c2c(cccc2C)C	17.37	0.56	20.19	0.651	21.32	0.688	30.26	0.976	31	16	32	17	13	1	0	12	24	15	15	1	0	0	0	0	0	0	0	0	48.387	48.387	3.226	0	0	1	0
5135	O=C1C=C(OC(=C1(O))CC)C	12.79	0.609	12.53	0.597	13.15	0.626	21.39	1.019	21	11	21	11	3	3	0	0	14	10	8	0	3	0	0	0	0	0	0	0	47.619	38.095	0	14.286	0	3	0
5136	O=C(Oc1c(cc(OCC(O)CNC(C)C)c(c1C)C)C)C	25.65	0.523	27.83	0.568	29.68	0.606	48.86	0.997	49	22	49	22	7	1	0	6	26	27	17	1	4	0	0	0	0	0	0	0	55.102	34.694	2.041	8.163	0	5	0
5137	O=S2(=O)(NC(=Nc1cccc(c12)Cl)C)	19.18	0.913	14.59	0.695	15.69	0.747	21.91	1.043	21	14	22	15	9	3	0	6	21	7	8	2	2	0	1	0	1	0	0	0	33.333	38.095	9.524	9.524	4.762	6	1
5138	O=C(N1C(=O)CCC1)CCC	12.87	0.536	13.61	0.567	14.46	0.602	24.04	1.002	24	11	24	11	2	2	0	0	13	13	8	1	2	0	0	0	0	0	0	0	54.167	33.333	4.167	8.333	0	3	0
5139	O=C(NC(C(=O)NC)C)C	11.96	0.544	12	0.545	12.7	0.577	22.26	1.012	22	10	21	9	2	2	0	0	11	12	6	2	2	0	0	0	0	0	0	0	54.545	27.273	9.091	9.091	0	4	0
5140	O=C(N)c1cccc(c1)Br	16.63	1.039	11.38	0.711	12.08	0.755	16.3	1.019	16	10	16	10	7	1	0	6	14	6	7	1	1	0	0	0	0	1	0	0	37.5	43.75	6.25	6.25	6.25	3	1
5141	O=C(c1ccccc1)c2ccc(cc2)NS(=O)(=O)C(F)(F)F	27.37	0.855	21.54	0.673	22.35	0.698	33.983	1.062	32	22	33	23	15	3	0	12	32	10	14	1	3	0	1	3	0	0	0	0	31.25	43.75	3.125	9.375	9.375	8	3
5142	O=C(c1ccccc1)c2cccc(c2)NS(=O)(=O)C(F)F	25.87	0.808	21.43	0.67	22.42	0.701	33.472	1.046	32	21	33	22	15	3	0	12	31	11	14	1	3	0	1	2	0	0	0	0	34.375	43.75	3.125	9.375	6.25	7	2
5143	O=C(OCCCC)C1=CC(=O)NC(=O)N1	17.62	0.653	16.02	0.593	16.6	0.615	27.92	1.034	27	15	27	15	4	4	0	0	19	12	9	2	4	0	0	0	0	0	0	0	44.444	33.333	7.407	14.815	0	6	0
5144	O=C(Oc1cccc2OC(Oc12)(C)C)NC	18.53	0.639	17.63	0.608	18.36	0.633	29.7	1.024	29	16	30	17	7	1	0	6	21	13	11	1	4	0	0	0	0	0	0	0	44.828	37.931	3.448	13.793	0	5	0
5145	O=C(OC)c1ccc(cc1)S(=O)(=O)N	17.88	0.777	14.52	0.631	15.49	0.673	24.02	1.044	23	14	23	14	9	3	0	6	20	9	8	1	4	0	1	0	0	0	0	0	39.13	34.783	4.348	17.391	0	6	0
5146	O=C(OC)Cn1ccnc1[N+](=O)[O-]	15.39	0.77	12.21	0.61	12.32	0.616	21.38	1.069	20	13	20	13	7	2	0	5	17.5	7	6	3	4	0	0	0	0	0	0	0	35	30	15	20	0	7	0
5147	O=C(Nc1ccc(cc1)S(=O)(=O)C)C	17.71	0.708	15.61	0.624	16.8	0.672	25.57	1.023	25	14	25	14	9	3	0	6	20	11	9	1	3	0	1	0	0	0	0	0	44	36	4	12	0	5	0
5148	O=C(Nc1cc(c(O)c(c1)C)C)C	14.87	0.572	15.61	0.6	16.46	0.633	26.04	1.002	26	13	26	13	7	1	0	6	17	13	10	1	2	0	0	0	0	0	0	0	50	38.462	3.846	7.692	0	3	0
5149	O=C(N)Cn1ccnc1[N+](=O)[O-]	14.15	0.786	11.09	0.616	11.11	0.617	19.27	1.071	18	12	18	12	7	2	0	5	16.5	6	5	4	3	0	0	0	0	0	0	0	33.333	27.778	22.222	16.667	0	7	0
5150	O=C(OC)c1ccsc1	11.81	0.787	9.91	0.661	10.83	0.722	15.38	1.025	15	9	15	9	6	1	0	5	12.5	6	6	0	2	0	1	0	0	0	0	0	40	40	0	13.333	0	3	0
5151	N1C(CCCCCC1)=S	11.88	0.54	12.68	0.576	14.21	0.646	21.46	0.975	22	9	22	9	1	1	0	0	10	13	7	1	0	0	1	0	0	0	0	0	59.091	31.818	4.545	0	0	2	0
5152	n1c(nc(nc1NC(C)C(C)C)SC)NCC	21.2	0.558	21.84	0.575	23.73	0.624	37.62	0.99	38	17	38	17	6	0	0	6	20	21	11	5	0	0	1	0	0	0	0	0	55.263	28.947	13.158	0	0	6	0
5153	n1c(nc(nc1NC2CC2)Cl)NCC	17.76	0.683	16.05	0.617	16.9	0.65	26.35	1.013	26	14	27	15	6	0	0	6	18	12	8	5	0	0	0	0	1	0	0	0	46.154	30.769	19.231	0	3.846	6	1
5154	n1c(nc(nc1NC2CC2)Cl)NC(C)C	18.92	0.652	17.65	0.609	18.66	0.643	29.23	1.008	29	15	30	16	6	0	0	6	19	14	9	5	0	0	0	0	1	0	0	0	48.276	31.034	17.241	0	3.448	6	1
5155	O=C(NCc1ccccc1)Cn2ccnc2[N+](=O)[O-]	21.63	0.698	19.89	0.642	20.39	0.658	31.91	1.029	31	19	32	20	13	2	0	11	27.5	12	12	4	3	0	0	0	0	0	0	0	38.71	38.71	12.903	9.677	0	7	0
5156	O=C(OCCOCCOCCO)c1ccccc1	21.09	0.586	20.95	0.582	22.09	0.614	36.57	1.016	36	18	36	18	7	1	0	6	22	18	13	0	5	0	0	0	0	0	0	0	50	36.111	0	13.889	0	5	0
5157	Oc1cc(O)cc(c1)C(O)CNC(C)(C)C	18.68	0.534	19.92	0.569	21.19	0.605	35.01	1	35	16	35	16	6	0	0	6	19	19	12	1	3	0	0	0	0	0	0	0	54.286	34.286	2.857	8.571	0	4	0
5158	O=C(OC1C(=C(C(=O)C1)CC#C)C)C2C(C=C(C)C)C2(C)(C)	24.91	0.542	27.73	0.603	29.47	0.641	45.55	0.99	46	22	47	23	5	4	1	0	29	24	19	0	3	0	0	0	0	0	0	0	52.174	41.304	0	6.522	0	3	0
5159	O=CNC(=O)C1CCC1	10.55	0.586	10.41	0.578	10.94	0.608	18.28	1.016	18	9	18	9	2	2	0	0	11	9	6	1	2	0	0	0	0	0	0	0	50	33.333	5.556	11.111	0	3	0
5160	O=C(NC(=O)C1CCC1)CC	12.87	0.536	13.61	0.567	14.46	0.602	24.04	1.002	24	11	24	11	2	2	0	0	13	13	8	1	2	0	0	0	0	0	0	0	54.167	33.333	4.167	8.333	0	3	0
5161	O=C(NC(=O)C1CCC1)C(C)C	14.03	0.52	15.21	0.563	16.22	0.601	26.92	0.997	27	12	27	12	2	2	0	0	14	15	9	1	2	0	0	0	0	0	0	0	55.556	33.333	3.704	7.407	0	3	0
5162	O=C(Nc1cccc(c1Cl)Cl)C	16.96	0.893	13.3	0.7	14.21	0.748	19.61	1.032	19	12	19	12	7	1	0	6	16	7	8	1	1	0	0	0	2	0	0	0	36.842	42.105	5.263	5.263	10.526	4	2
5163	N#Cc1ccc2nccnc2(c1)	12.91	0.759	12.57	0.739	12.76	0.751	17.18	1.011	17	12	18	13	12	0	1	11	20.5	5	9	3	0	0	0	0	0	0	0	0	29.412	52.941	17.647	0	0	3	0
5164	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CC(F)(F)F	29.32	0.814	24.72	0.687	25.42	0.706	37.553	1.043	36	24	38	26	14	2	0	12	34	12	17	2	1	0	0	3	1	0	0	0	33.333	47.222	5.556	2.778	11.111	7	4
5165	n1nc(c3ccccc3(c1c2ccccc2))N(C)C	20.71	0.609	22.57	0.664	23.56	0.693	33.58	0.988	34	19	36	21	17	0	0	17	29.5	15	16	3	0	0	0	0	0	0	0	0	44.118	47.059	8.824	0	0	3	0
5166	O=C(Oc1nc(nc(c1C)C)N(C)C)N(C)C	19.78	0.565	20.18	0.577	21.22	0.606	35.22	1.006	35	17	35	17	7	1	0	6	21	18	11	4	2	0	0	0	0	0	0	0	51.429	31.429	11.429	5.714	0	6	0
5167	C[Sn]C	12.36	1.373	5.84	0.649	8.66	0.962	8.48	0.942	9	3	8	2	0	0	0	0	2	6	2	0	0	0	0	0	0	0	0	0	66.667	22.222	0	0	0	1	0
5168	O=C(ON=C(C(=O)N(C)C)SC)NC	18.21	0.674	15.59	0.577	16.8	0.622	27.77	1.029	27	14	26	13	3	3	0	0	16	13	7	3	3	0	1	0	0	0	0	0	48.148	25.926	11.111	11.111	0	7	0
5169	O=C(Nc1cccc(c1)CC)NC	14.79	0.548	16.09	0.596	17.01	0.63	26.81	0.993	27	13	27	13	7	1	0	6	17	14	10	2	1	0	0	0	0	0	0	0	51.852	37.037	7.407	3.704	0	3	0
5170	O=C(Nc1cccc(OC)c1)NC	14.96	0.598	15	0.6	15.7	0.628	25.26	1.01	25	13	25	13	7	1	0	6	17	12	9	2	2	0	0	0	0	0	0	0	48	36	8	8	0	4	0
5171	O=S(=O)(N)c1ccc2N=CNS(=O)(=O)c2(c1)	21.73	0.945	15.39	0.669	16.62	0.723	24.54	1.067	23	16	24	17	11	5	0	6	25	7	7	3	4	0	2	0	0	0	0	0	30.435	30.435	13.043	17.391	0	9	0
5172	O=S(=O)(N)c2cc1c(N=CNS1(=O)(=O))cc2C(F)(F)C(F)(F)F	31.55	1.088	19.14	0.66	19.79	0.682	32.855	1.133	29	23	30	24	11	5	0	6	32	6	9	3	4	0	2	5	0	0	0	0	20.69	31.034	10.345	13.793	17.241	14	5
5173	O=[N+]([O-])c1cc2N=CNS(=O)(=O)c2(cc1S(=O)(=O)N)	25.48	1.019	16.8	0.672	17.76	0.71	27.42	1.097	25	19	26	20	12	6	0	6	29	6	7	4	6	0	2	0	0	0	0	0	24	28	16	24	0	12	0
5174	O=S(=O)(N)c1ccc2NCNS(=O)(=O)c2(c1)	21.89	0.876	15.99	0.64	17.38	0.695	26.42	1.057	25	16	26	17	10	4	0	6	24	9	7	3	4	0	2	0	0	0	0	0	36	28	12	16	0	9	0
5175	O=S(=O)(N)c1cc2c(cc1Br)NCNS2(=O)(=O)	28.46	1.138	17.07	0.683	18.73	0.749	26.65	1.066	25	17	26	18	10	4	0	6	25	8	7	3	4	0	2	0	0	1	0	0	32	28	12	16	4	10	1
5176	O=S(=O)(N)c1cc2c(cc1Cl)NC(NS2(=O)(=O))C(C)(C)C	29.4	0.795	23.09	0.624	25.28	0.683	38.27	1.034	37	21	38	22	10	4	0	6	29	16	11	3	4	0	2	0	1	0	0	0	43.243	29.73	8.108	10.811	2.703	10	1
5177	O=S(=O)(N)c1ccc2NC(NS(=O)(=O)c2(c1))CC3CCCC3	28.69	0.7	24.99	0.61	27.18	0.663	41.82	1.02	41	22	43	24	10	4	0	6	31	19	13	3	4	0	2	0	0	0	0	0	46.341	31.707	7.317	9.756	0	9	0
5178	O=S(=O)(N)c1ccc2NC(NS(=O)(=O)c2(c1))C(Cl)Cl	28.79	1.028	18.99	0.678	20.86	0.745	29.96	1.07	28	19	29	20	10	4	0	6	27	9	8	3	4	0	2	0	2	0	0	0	32.143	28.571	10.714	14.286	7.143	11	2
5179	O=[N+]([O-])c1cc2NCNS(=O)(=O)c2(cc1S(=O)(=O)N)	25.64	0.95	17.4	0.644	18.52	0.686	29.3	1.085	27	19	28	20	11	5	0	6	28	8	7	4	6	0	2	0	0	0	0	0	29.63	25.926	14.815	22.222	0	12	0
5180	O=C1NC(=O)C(N1)(Cc2ccccc2)Cc3ccccc3	23.28	0.629	24.2	0.654	25.22	0.682	37.02	1.001	37	21	39	23	14	2	0	12	31	16	17	2	2	0	0	0	0	0	0	0	43.243	45.946	5.405	5.405	0	4	0
5181	O=C(O)Cc2ccccc2(Nc1c(cccc1Cl)C)	22.9	0.694	21.91	0.664	23.08	0.699	33.25	1.008	33	19	34	20	13	1	0	12	27	14	15	1	2	0	0	0	1	0	0	0	42.424	45.455	3.03	6.061	3.03	4	1
5182	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))SC)C	24.62	0.665	24.78	0.67	26.42	0.714	36.77	0.994	37	21	39	23	14	2	0	12	31	16	17	2	1	0	1	0	0	0	0	0	43.243	45.946	5.405	2.703	0	4	0
5183	O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)CO)CC4(OC3OC(C)C(O)C(N)C3))	45.12	0.664	42	0.618	43.59	0.641	70.05	1.03	68	39	72	43	15	3	0	12	52	29	27	1	11	0	0	0	0	0	0	0	42.647	39.706	1.471	16.176	0	12	0
5184	O1CCN(CC1c2ccccc2)C(C)C	17.02	0.501	19.9	0.585	21.29	0.626	33.35	0.981	34	15	35	16	6	0	0	6	19	19	13	1	1	0	0	0	0	0	0	0	55.882	38.235	2.941	2.941	0	2	0
5185	C(=Nc1ccc(cc1)Nc2ccccc2)=S	18.81	0.723	18.47	0.71	19.69	0.757	25.8	0.992	26	16	27	17	14	2	0	12	25	10	13	2	0	0	1	0	0	0	0	0	38.462	50	7.692	0	0	3	0
5186	O=C1OC(=CC#CC=CC)C=C1	13.3	0.665	13.42	0.671	13.94	0.697	20.18	1.009	20	12	20	12	5	4	1	0	18	8	10	0	2	0	0	0	0	0	0	0	40	50	0	10	0	2	0
5187	OC(C(O)C1OC1)C2OC2	12.12	0.606	11.04	0.552	11.6	0.58	20.72	1.036	20	10	21	11	0	0	0	0	11	10	6	0	4	0	0	0	0	0	0	0	50	30	0	20	0	4	0
