No.	Mols	MW	AMW	Sv	Mv	Sp	Mp	Se	Me	nAt	nSk	nBt	nBo	nBm	nDblBo	nTrpBo	nArBo	SCBO	nH	nC	nN	nO	nP	nS	nF	nCl	nBr	nI	nB	HPerc	CPerc	NPerc	OPerc	XPerc	nHet	nX
894	O=C(O)CC(=O)OCC5OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2cc(O)c(O)c(O)c2))C(OC4OCC(O)C(O)C4(O))C(O)C5(O)	56.75	0.718	47.99	0.607	49.33	0.624	83.41	1.056	79	48	83	52	19	2	0	17	62.5	31	29	0	19	0	0	0	0	0	0	0	39.241	36.709	0	24.051	0	19	0
895	Oc2cc(O)c3cc(OC1OC(C)C(O)C(O)C1(O))c([o+]c3(c2))c4cc(O)c(O)c(O)c4	37.31	0.704	32.91	0.621	33.93	0.64	55.37	1.045	53	32	56	35	17	0	0	17	43.5	21	21	0	11	0	0	0	0	0	0	0	39.623	39.623	0	20.755	0	11	0
896	O=C(OCC5OC(Oc2cc(O)c3cc(OC1OC(CO)C(O)C(O)C1(O))c([o+]c3(c2))c4cc(O)c(O)c(O)c4)C(O)C(O)C5(O))C=Cc6ccc(O)cc6	64.23	0.698	56.79	0.617	58.61	0.637	96.05	1.044	92	55	97	60	25	2	0	23	73.5	37	36	0	19	0	0	0	0	0	0	0	40.217	39.13	0	20.652	0	19	0
897	O=C(OCC5OC(Oc2cc(O)cc3[o+]c(c(OC1OC(CO)C(O)C(O)C1(O))cc23)c4cc(O)c(O)c(O)c4)C(O)C(O)C5(O))C=Cc6ccc(O)cc6	64.23	0.698	56.79	0.617	58.61	0.637	96.05	1.044	92	55	97	60	25	2	0	23	73.5	37	36	0	19	0	0	0	0	0	0	0	40.217	39.13	0	20.652	0	19	0
898	O=C(OCC5OC(Oc2cc(O)cc3[o+]c(c(OC1OC(CO)C(O)C(O)C1(O))cc23)c4cc(O)c(O)c(O)c4)C(O)C(O)C5(O))C=Cc6ccc(O)cc6	64.23	0.698	56.79	0.617	58.61	0.637	96.05	1.044	92	55	97	60	25	2	0	23	73.5	37	36	0	19	0	0	0	0	0	0	0	40.217	39.13	0	20.652	0	19	0
899	Oc3cc(O)c4cc(OC2OC(CO)C(O)C(O)C2(OC1OC(CO)C(O)C(O)C1(O)))c([o+]c4(c3))c5cc(O)c(O)c(O)c5	52.09	0.695	44.97	0.6	46.43	0.619	78.75	1.05	75	44	79	48	17	0	0	17	56.5	31	27	0	17	0	0	0	0	0	0	0	41.333	36	0	22.667	0	17	0
900	Oc2ccc3cc(OC1OC(C)C(O)C(O)C1(O))c([o+]c3(c2))c4cc(O)c(O)c(OC)c4	37.14	0.675	34	0.618	35.24	0.641	56.92	1.035	55	32	58	35	17	0	0	17	43.5	23	22	0	10	0	0	0	0	0	0	0	41.818	40	0	18.182	0	10	0
901	O=C(OCC5OC(Oc2cc4c(OC1OC(CO)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3cc(O)c(O)c(OC)c3))C(O)C(O)C5(O))C=Cc6ccc(O)cc6	65.39	0.688	58.39	0.615	60.37	0.635	98.93	1.041	95	56	100	61	25	2	0	23	74.5	39	37	0	19	0	0	0	0	0	0	0	41.053	38.947	0	20	0	19	0
902	Oc3cc(OC1OC(CO)C(O)C(O)C1(O))c4cc(OC2OC(C)C(O)C(O)C2(O))c([o+]c4(c3))c5cc(O)c(O)c(OC)c5	51.92	0.674	46.06	0.598	47.74	0.62	80.3	1.043	77	44	81	48	17	0	0	17	56.5	33	28	0	16	0	0	0	0	0	0	0	42.857	36.364	0	20.779	0	16	0
903	Oc2ccc3cc(OC1OCC(O)C(O)C1(O))c([o+]c3(c2))c4cc(O)c(O)c(OC)c4	35.98	0.692	32.4	0.623	33.48	0.644	54.04	1.039	52	31	55	34	17	0	0	17	42.5	21	21	0	10	0	0	0	0	0	0	0	40.385	40.385	0	19.231	0	10	0
904	Oc2cc(O)c3cc(OC1OC(CO)C(O)C(O)C1(O))c([o+]c3(c2))c4cc(O)c(O)c(OC)c4	39.8	0.698	35.02	0.614	36.14	0.634	59.58	1.045	57	34	60	37	17	0	0	17	45.5	23	22	0	12	0	0	0	0	0	0	0	40.351	38.596	0	21.053	0	12	0
905	Oc3cc(O)c4cc(OC2OC(COC1OC(CO)C(O)C(O)C1(O))C(O)C(O)C2(O))c([o+]c4(c3))c5cc(O)c(O)c(OC)c5	53.25	0.683	46.57	0.597	48.19	0.618	81.63	1.047	78	45	82	49	17	0	0	17	57.5	33	28	0	17	0	0	0	0	0	0	0	42.308	35.897	0	21.795	0	17	0
906	Oc3cc(O)c4cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))c([o+]c4(c3))c5cc(O)c(O)c(OC)c5	51.92	0.674	46.06	0.598	47.74	0.62	80.3	1.043	77	44	81	48	17	0	0	17	56.5	33	28	0	16	0	0	0	0	0	0	0	42.857	36.364	0	20.779	0	16	0
907	Oc4cc(OC1OC(CO)C(O)C(O)C1(O))c5cc(OC3OC(COC2OC(C)C(O)C(O)C2(O))C(O)C(O)C3(O))c([o+]c5(c4))c6cc(O)c(O)c(OC)c6	65.37	0.667	57.61	0.588	59.79	0.61	102.35	1.044	98	55	103	60	17	0	0	17	68.5	43	34	0	21	0	0	0	0	0	0	0	43.878	34.694	0	21.429	0	21	0
908	Oc3cc(O)c4cc(OC2OC(CO)C(O)C(O)C2(OC1OC(CO)C(O)C(O)C1(O)))c([o+]c4(c3))c5cc(O)c(O)c(OC)c5	53.25	0.683	46.57	0.597	48.19	0.618	81.63	1.047	78	45	82	49	17	0	0	17	57.5	33	28	0	17	0	0	0	0	0	0	0	42.308	35.897	0	21.795	0	17	0
909	Oc2cc(OC1OCC(O)C(O)C1(O))c3cc(O)c([o+]c3(c2))c4cc(O)c(O)c(OC)c4	37.31	0.704	32.91	0.621	33.93	0.64	55.37	1.045	53	32	56	35	17	0	0	17	43.5	21	21	0	11	0	0	0	0	0	0	0	39.623	39.623	0	20.755	0	11	0
910	Oc3cc(O)c4cc(OC2OC(CO)C(OC1OC(C)C(O)C(O)C1(O))C(O)C2(O))c([o+]c4(c3))c5ccc(O)c(O)c5	49.43	0.677	43.95	0.602	45.53	0.624	76.09	1.042	73	42	77	46	17	0	0	17	54.5	31	27	0	15	0	0	0	0	0	0	0	42.466	36.986	0	20.548	0	15	0
911	O=C(O)CC(=O)OCC5OC(Oc2cc4c(OC1OC(CO)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3ccc(O)c(O)c3))C(O)C(O)C5(O)	57.91	0.706	49.59	0.605	51.09	0.623	86.29	1.052	82	49	86	53	19	2	0	17	63.5	33	30	0	19	0	0	0	0	0	0	0	40.244	36.585	0	23.171	0	19	0
912	O=C(OC5C(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))OC(COC4OC(C)C(O)C(O)C4(O))C(O)C5(O))c6cc(O)c(O)c(O)c6	62.07	0.705	54.19	0.616	55.85	0.635	92.17	1.047	88	53	93	58	24	1	0	23	70.5	35	34	0	19	0	0	0	0	0	0	0	39.773	38.636	0	21.591	0	19	0
913	O=C(OC4C(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))OC(CO)C(O)C4(O))c5cc(O)c(O)c(O)c5	49.95	0.735	43.15	0.635	44.25	0.651	71.45	1.051	68	43	72	47	24	1	0	23	59.5	25	28	0	15	0	0	0	0	0	0	0	36.765	41.176	0	22.059	0	15	0
914	O=C(O)CC(=O)OC4C(O)C(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))OC(CO)C4(O)	44.46	0.729	38.04	0.624	39.04	0.64	64.24	1.053	61	38	64	41	19	2	0	17	51.5	23	24	0	14	0	0	0	0	0	0	0	37.705	39.344	0	22.951	0	14	0
915	O=C(O)CC(=O)OCC4OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))C(O)C(OC(=O)CC(=O)O)C4(O)	51.61	0.748	43.17	0.626	44.15	0.64	73.11	1.06	69	44	72	47	21	4	0	17	59.5	25	27	0	17	0	0	0	0	0	0	0	36.232	39.13	0	24.638	0	17	0
916	O=C(O)CC(=O)OC5C(O)C(OC1OC(C(=O)O)C(O)C(O)C1(O))C(Oc2cc4c(O)cc(O)cc4([o+]c2c3ccc(O)c(O)c3))OC5(CO)	59.08	0.729	49.5	0.611	50.78	0.627	85.74	1.059	81	50	85	54	20	3	0	17	65.5	31	30	0	20	0	0	0	0	0	0	0	38.272	37.037	0	24.691	0	20	0
917	O=C(O)CC(=O)OCC5OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))C(OC4OC(C(=O)O)C(O)C(O)C4(O))C(O)C5(O)	59.08	0.729	49.5	0.611	50.78	0.627	85.74	1.059	81	50	85	54	20	3	0	17	65.5	31	30	0	20	0	0	0	0	0	0	0	38.272	37.037	0	24.691	0	20	0
918	Oc4cc(O)c5cc(OC3OC(COC1OC(CO)C(O)C(O)C1(O))C(O)C(O)C3(OC2OCC(O)C(O)C2(O)))c([o+]c5(c4))c6ccc(O)c(O)c6	61.72	0.678	53.9	0.592	55.82	0.613	95.26	1.047	91	52	96	57	17	0	0	17	65.5	39	32	0	20	0	0	0	0	0	0	0	42.857	35.165	0	21.978	0	20	0
919	O=C(OCC5OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))C(OC4OCC(O)C(O)C4(O))C(O)C5(O))C=Cc6ccc(O)c(O)c6	61.74	0.702	54.68	0.621	56.4	0.641	91.84	1.044	88	53	93	58	25	2	0	23	71.5	35	35	0	18	0	0	0	0	0	0	0	39.773	39.773	0	20.455	0	18	0
920	O=C(OCC5OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))C(OC4OCC(O)C(O)C4(O))C(O)C5(O))C=Cc6ccc(O)c(O)c6	61.74	0.702	54.68	0.621	56.4	0.641	91.84	1.044	88	53	93	58	25	2	0	23	71.5	35	35	0	18	0	0	0	0	0	0	0	39.773	39.773	0	20.455	0	18	0
921	O=C(OCC5OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))C(OC4OCC(O)C(O)C4(O))C(O)C5(O))C=Cc6ccc(O)cc6	60.41	0.694	54.17	0.623	55.95	0.643	90.51	1.04	87	52	92	57	25	2	0	23	70.5	35	35	0	17	0	0	0	0	0	0	0	40.23	40.23	0	19.54	0	17	0
922	O=C(OCC5OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)c(O)c2))C(OC4OCC(O)C(O)C4(O))C(O)C5(O))C=Cc6ccc(O)cc6	60.41	0.694	54.17	0.623	55.95	0.643	90.51	1.04	87	52	92	57	25	2	0	23	70.5	35	35	0	17	0	0	0	0	0	0	0	40.23	40.23	0	19.54	0	17	0
923	Oc1cc(OC)c2cc(O)c([o+]c2(c1))c3cc(O)c(O)c(O)c3	26.35	0.732	23.47	0.652	24.09	0.669	37.53	1.042	36	23	38	25	17	0	0	17	33.5	13	16	0	7	0	0	0	0	0	0	0	36.111	44.444	0	19.444	0	7	0
924	Oc2cc(OC)c3cc(OC1OC(CO)C(O)C(O)C1(O))c([o+]c3(c2))c4ccc(O)c(O)c4	38.47	0.687	34.51	0.616	35.69	0.637	58.25	1.04	56	33	59	36	17	0	0	17	44.5	23	22	0	11	0	0	0	0	0	0	0	41.071	39.286	0	19.643	0	11	0
925	Oc1cc(OC)c2cc(O)c([o+]c2(c1))c3cc(O)c(O)c(OC)c3	27.51	0.705	25.07	0.643	25.85	0.663	40.41	1.036	39	24	41	26	17	0	0	17	34.5	15	17	0	7	0	0	0	0	0	0	0	38.462	43.59	0	17.949	0	7	0
926	Oc1ccc2cc(O)c([o+]c2(c1))c3ccc(O)c(O)c3	22.53	0.727	20.85	0.673	21.43	0.691	31.99	1.032	31	20	33	22	17	0	0	17	30.5	11	15	0	5	0	0	0	0	0	0	0	35.484	48.387	0	16.129	0	5	0
927	Oc1ccc(cc1(O))c2[o+]c3c(O)c(O)ccc3(cc2(O))	23.86	0.746	21.36	0.668	21.88	0.684	33.32	1.041	32	21	34	23	17	0	0	17	31.5	11	15	0	6	0	0	0	0	0	0	0	34.375	46.875	0	18.75	0	6	0
928	Oc3cc4[o+]c(c(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))cc4(c(O)c3(O)))c5cc(O)c(O)c(O)c5	52.09	0.695	44.97	0.6	46.43	0.619	78.75	1.05	75	44	79	48	17	0	0	17	56.5	31	27	0	17	0	0	0	0	0	0	0	41.333	36	0	22.667	0	17	0
929	Oc3cc(O)c4cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))c([o+]c4(c3))c5ccc(OC)c(O)c5	50.59	0.666	45.55	0.599	47.29	0.622	78.97	1.039	76	43	80	47	17	0	0	17	55.5	33	28	0	15	0	0	0	0	0	0	0	43.421	36.842	0	19.737	0	15	0
930	Oc1ccc(cc1)c2[o+]c3cc(O)c(O)c(O)c3(cc2(O))	23.86	0.746	21.36	0.668	21.88	0.684	33.32	1.041	32	21	34	23	17	0	0	17	31.5	11	15	0	6	0	0	0	0	0	0	0	34.375	46.875	0	18.75	0	6	0
931	Oc1cc(O)c2cc(O)c([o+]c2(c1))c3ccc(O)c(OC)c3	25.02	0.715	22.96	0.656	23.64	0.675	36.2	1.034	35	22	37	24	17	0	0	17	32.5	13	16	0	6	0	0	0	0	0	0	0	37.143	45.714	0	17.143	0	6	0
932	O=C(OCC5OC(Oc2cc4c(OC1OC(CO)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3ccc(O)c(OC)c3))C(O)C(O)C5(O))C=Cc6ccc(O)cc6	64.06	0.681	57.88	0.616	59.92	0.637	97.6	1.038	94	55	99	60	25	2	0	23	73.5	39	37	0	18	0	0	0	0	0	0	0	41.489	39.362	0	19.149	0	18	0
933	O=C(O)CC(=O)OCC5OC(Oc2cc4c(OC1OC(CO)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3ccc(O)c(OC)c3))C(O)C(O)C5(O)	59.07	0.695	51.19	0.602	52.85	0.622	89.17	1.049	85	50	89	54	19	2	0	17	64.5	35	31	0	19	0	0	0	0	0	0	0	41.176	36.471	0	22.353	0	19	0
934	Oc3cc(O)c4cc(OC2OC(CO)C(OC1OCC(O)C(O)C1(O))C(O)C2(O))c([o+]c4(c3))c5ccc(O)c(OC)c5	49.43	0.677	43.95	0.602	45.53	0.624	76.09	1.042	73	42	77	46	17	0	0	17	54.5	31	27	0	15	0	0	0	0	0	0	0	42.466	36.986	0	20.548	0	15	0
935	Oc3cc(OC1OC(CO)C(O)C(O)C1(O))c4cc(OC2OC(C)C(O)C(O)C2(O))c([o+]c4(c3))c5ccc(O)c(OC)c5	50.59	0.666	45.55	0.599	47.29	0.622	78.97	1.039	76	43	80	47	17	0	0	17	55.5	33	28	0	15	0	0	0	0	0	0	0	43.421	36.842	0	19.737	0	15	0
936	Oc3cc(OC1OC(CO)C(O)C(O)C1(O))c4cc(OC2OCC(O)C(O)C2(O))c([o+]c4(c3))c5ccc(O)c(OC)c5	49.43	0.677	43.95	0.602	45.53	0.624	76.09	1.042	73	42	77	46	17	0	0	17	54.5	31	27	0	15	0	0	0	0	0	0	0	42.466	36.986	0	20.548	0	15	0
937	Oc2cc(O)c3cc(OC1OC(CO)C(O)C(O)C1(O))c([o+]c3(c2))c4ccc(O)c(OC)c4	38.47	0.687	34.51	0.616	35.69	0.637	58.25	1.04	56	33	59	36	17	0	0	17	44.5	23	22	0	11	0	0	0	0	0	0	0	41.071	39.286	0	19.643	0	11	0
938	Oc3cc(O)c4cc(OC2OC(COC1OC(CO)C(O)C(O)C1(O))C(O)C(O)C2(O))c([o+]c4(c3))c5ccc(O)c(OC)c5	51.92	0.674	46.06	0.598	47.74	0.62	80.3	1.043	77	44	81	48	17	0	0	17	56.5	33	28	0	16	0	0	0	0	0	0	0	42.857	36.364	0	20.779	0	16	0
939	Oc3cc(O)c4cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))c([o+]c4(c3))c5ccc(O)c(OC)c5	50.59	0.666	45.55	0.599	47.29	0.622	78.97	1.039	76	43	80	47	17	0	0	17	55.5	33	28	0	15	0	0	0	0	0	0	0	43.421	36.842	0	19.737	0	15	0
940	Oc4cc(OC1OC(CO)C(O)C(O)C1(O))c5cc(OC3OC(COC2OC(C)C(O)C(O)C2(O))C(O)C(O)C3(O))c([o+]c5(c4))c6ccc(O)c(OC)c6	64.04	0.66	57.1	0.589	59.34	0.612	101.02	1.041	97	54	102	59	17	0	0	17	67.5	43	34	0	20	0	0	0	0	0	0	0	44.33	35.052	0	20.619	0	20	0
941	Oc3cc(O)c4cc(OC2OC(CO)C(O)C(O)C2(OC1OC(CO)C(O)C(O)C1(O)))c([o+]c4(c3))c5ccc(O)c(OC)c5	51.92	0.674	46.06	0.598	47.74	0.62	80.3	1.043	77	44	81	48	17	0	0	17	56.5	33	28	0	16	0	0	0	0	0	0	0	42.857	36.364	0	20.779	0	16	0
942	Oc4cc(OC1OC(CO)C(O)C(O)C1(O))c5cc(OC3OC(CO)C(O)C(O)C3(OC2OC(CO)C(O)C(O)C2(O)))c([o+]c5(c4))c6ccc(O)c(OC)c6	65.37	0.667	57.61	0.588	59.79	0.61	102.35	1.044	98	55	103	60	17	0	0	17	68.5	43	34	0	21	0	0	0	0	0	0	0	43.878	34.694	0	21.429	0	21	0
943	Oc3cc(O)c4cc(OC2OC(CO)C(O)C(O)C2(OC1OCC(O)C(O)C1(O)))c([o+]c4(c3))c5ccc(O)c(OC)c5	49.43	0.677	43.95	0.602	45.53	0.624	76.09	1.042	73	42	77	46	17	0	0	17	54.5	31	27	0	15	0	0	0	0	0	0	0	42.466	36.986	0	20.548	0	15	0
944	Oc1cc(O)c2cc(O)c([o+]c2(c1))c3cc(OC)c(O)c(OC)c3	27.51	0.705	25.07	0.643	25.85	0.663	40.41	1.036	39	24	41	26	17	0	0	17	34.5	15	17	0	7	0	0	0	0	0	0	0	38.462	43.59	0	17.949	0	7	0
945	O=S(=O)(O)OC5C(Oc2cc(O)cc3[o+]c(c(OC1OC(CO)C(O)C(O)C1(O))cc23)c4cc(OC)c(O)c(OC)c4)OC(CO)C(O)C5(O)	61.07	0.718	50.79	0.598	52.95	0.623	89.58	1.054	85	50	89	54	19	2	0	17	64.5	35	29	0	20	0	1	0	0	0	0	0	41.176	34.118	0	23.529	0	21	0
946	O=C(O)CC(=O)OCC5OC(Oc2cc(O)cc3[o+]c(c(OC1OC(CO)C(O)C(O)C1(O))cc23)c4cc(OC)c(O)c(OC)c4)C(O)C(O)C5(O)	61.56	0.692	53.3	0.599	55.06	0.619	93.38	1.049	89	52	93	56	19	2	0	17	66.5	37	32	0	20	0	0	0	0	0	0	0	41.573	35.955	0	22.472	0	20	0
947	Oc3cc(O)c4cc(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(O))c([o+]c4(c3))c5cc(OC)c(O)c(OC)c5	54.41	0.672	48.17	0.595	49.95	0.617	84.51	1.043	81	46	85	50	17	0	0	17	58.5	35	29	0	17	0	0	0	0	0	0	0	43.21	35.802	0	20.988	0	17	0
948	O=C(OCC4OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)cc2))C(O)C(O)C4(O))C	39.47	0.692	35.51	0.623	36.69	0.644	59.25	1.039	57	34	60	37	18	1	0	17	46.5	23	23	0	11	0	0	0	0	0	0	0	40.351	40.351	0	19.298	0	11	0
949	O=C(OCC5OC(Oc2cc4c(OC1OC(CO)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3ccc(O)cc3))C(O)C(O)C5(O))C	52.92	0.678	47.06	0.603	48.74	0.625	81.3	1.042	78	45	82	49	18	1	0	17	58.5	33	29	0	16	0	0	0	0	0	0	0	42.308	37.179	0	20.513	0	16	0
950	O=C(OCC4OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)cc2))C(O)C(O)C4(O))C=Cc5ccc(O)c(O)c5	49.45	0.706	44.73	0.639	46.11	0.659	72.67	1.038	70	43	74	47	25	2	0	23	60.5	27	30	0	13	0	0	0	0	0	0	0	38.571	42.857	0	18.571	0	13	0
951	O=C(O)CC(=O)OCC5OC(Oc2cc4c(OC1OC(COC(=O)C)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3ccc(O)cc3))C(O)C(O)C5(O)	60.07	0.698	52.19	0.607	53.85	0.626	90.17	1.048	86	51	90	55	20	3	0	17	66.5	35	32	0	19	0	0	0	0	0	0	0	40.698	37.209	0	22.093	0	19	0
952	O=C(O)CC(=O)OCC5OC(Oc2cc4c(OC1OC(CO)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3ccc(O)cc3))C(O)C(O)C5(O)	56.58	0.699	49.08	0.606	50.64	0.625	84.96	1.049	81	48	85	52	19	2	0	17	62.5	33	30	0	18	0	0	0	0	0	0	0	40.741	37.037	0	22.222	0	18	0
953	O=C(O)CC(=O)OCC5OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)cc2))C(OC4OC(CO)C(O)C(O)C4(O))C(O)C5(O)	56.58	0.699	49.08	0.606	50.64	0.625	84.96	1.049	81	48	85	52	19	2	0	17	62.5	33	30	0	18	0	0	0	0	0	0	0	40.741	37.037	0	22.222	0	18	0
954	O=C(OCC5OC(Oc2cc4c(OC1OC(CO)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3ccc(O)cc3))C(O)C(O)C5(O))C=Cc6ccc(O)c(OC)c6	64.06	0.681	57.88	0.616	59.92	0.637	97.6	1.038	94	55	99	60	25	2	0	23	73.5	39	37	0	18	0	0	0	0	0	0	0	41.489	39.362	0	19.149	0	18	0
955	O=C(OCC5OC(Oc2cc4c(OC1OC(COC(=O)C)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3ccc(O)cc3))C(O)C(O)C5(O))C=Cc6ccc(O)cc6	65.06	0.685	58.88	0.62	60.92	0.641	98.6	1.038	95	56	100	61	26	3	0	23	75.5	39	38	0	18	0	0	0	0	0	0	0	41.053	40	0	18.947	0	18	0
956	Oc1ccc(cc1)c4[o+]c5cc(O)cc(O)c5(cc4(OC3OC(CO)C(OC2OC(C)C(O)C(O)C2(O))C(O)C3(O)))	48.1	0.668	43.44	0.603	45.08	0.626	74.76	1.038	72	41	76	45	17	0	0	17	53.5	31	27	0	14	0	0	0	0	0	0	0	43.056	37.5	0	19.444	0	14	0
957	O=C(OCC5OC(Oc1cc3c(O)cc(O)cc3([o+]c1c2ccc(O)cc2))C(O)C(OC4OC(CO)C(O)C(O)C4(O))C5(O))C=Cc6ccc(O)c(O)c6	62.9	0.691	56.28	0.618	58.16	0.639	94.72	1.041	91	54	96	59	25	2	0	23	72.5	37	36	0	18	0	0	0	0	0	0	0	40.659	39.56	0	19.78	0	18	0
958	Oc1ccc(cc1)c3[o+]c4cc(O)cc(O)c4(cc3(OC2OC(CO)C(O)C(O)C2(O)))	35.98	0.692	32.4	0.623	33.48	0.644	54.04	1.039	52	31	55	34	17	0	0	17	42.5	21	21	0	10	0	0	0	0	0	0	0	40.385	40.385	0	19.231	0	10	0
959	O=C(OCC5OC(Oc2cc(O)cc3[o+]c(c(OC1OC(CO)C(O)C(O)C1(O))cc23)c4ccc(O)cc4)C(O)C(O)C5(O))C	52.92	0.678	47.06	0.603	48.74	0.625	81.3	1.042	78	45	82	49	18	1	0	17	58.5	33	29	0	16	0	0	0	0	0	0	0	42.308	37.179	0	20.513	0	16	0
960	O=C(O)CC(=O)OCC5OC(Oc2cc(O)cc3[o+]c(c(OC1OC(CO)C(O)C(O)C1(O))cc23)c4ccc(O)cc4)C(O)C(O)C5(O)	56.58	0.699	49.08	0.606	50.64	0.625	84.96	1.049	81	48	85	52	19	2	0	17	62.5	33	30	0	18	0	0	0	0	0	0	0	40.741	37.037	0	22.222	0	18	0
961	Oc1ccc(cc1)c3[o+]c4cc(OC2OC(CO)C(O)C(O)C2(O))cc(O)c4(cc3(O))	35.98	0.692	32.4	0.623	33.48	0.644	54.04	1.039	52	31	55	34	17	0	0	17	42.5	21	21	0	10	0	0	0	0	0	0	0	40.385	40.385	0	19.231	0	10	0
962	Oc1cc(OC)c2cc(O)c([o+]c2(c1))c3cc(OC)c(O)c(OC)c3	28.67	0.683	26.67	0.635	27.61	0.657	43.29	1.031	42	25	44	27	17	0	0	17	35.5	17	18	0	7	0	0	0	0	0	0	0	40.476	42.857	0	16.667	0	7	0
963	Oc1cc(O)c2ccc([o+]c2(c1))c3cc(O)c(O)c(O)c3	23.86	0.746	21.36	0.668	21.88	0.684	33.32	1.041	32	21	34	23	17	0	0	17	31.5	11	15	0	6	0	0	0	0	0	0	0	34.375	46.875	0	18.75	0	6	0
964	Oc1ccc(cc1)c2[o+]c3cc(O)cc(O)c3(cc2)	21.2	0.707	20.34	0.678	20.98	0.699	30.66	1.022	30	19	32	21	17	0	0	17	29.5	11	15	0	4	0	0	0	0	0	0	0	36.667	50	0	13.333	0	4	0
965	Oc1ccc(cc1(O))c3[o+]c4cc(O)c(O)c(O)c4(cc3(OC2OC(CO)C(O)C(O)C2(O)))	38.64	0.716	33.42	0.619	34.38	0.637	56.7	1.05	54	33	57	36	17	0	0	17	44.5	21	21	0	12	0	0	0	0	0	0	0	38.889	38.889	0	22.222	0	12	0
966	Oc1ccc(cc1(O))c4[o+]c5cc(O)c(O)c(O)c5(cc4(OC3OC(COC2OC(C)C(O)C(O)C2(O))C(O)C(O)C3(O)))	50.76	0.686	44.46	0.601	45.98	0.621	77.42	1.046	74	43	78	47	17	0	0	17	55.5	31	27	0	16	0	0	0	0	0	0	0	41.892	36.486	0	21.622	0	16	0
967	O=C(OCC4OC(Oc1cc(O)cc2[o+]c(ccc12)c3ccc(O)cc3)C(O)C4(O))C=Cc5ccc(O)c(O)c5	45.63	0.702	42.11	0.648	43.45	0.668	67.13	1.033	65	40	69	44	25	2	0	23	57.5	25	29	0	11	0	0	0	0	0	0	0	38.462	44.615	0	16.923	0	11	0
968	Oc1ccc(cc1)c4[o+]c5cc(OC2OC(CO)C(O)C(O)C2(O))cc(OC3OC(CO)C(O)C(O)C3(O))c5(cc4)	48.1	0.668	43.44	0.603	45.08	0.626	74.76	1.038	72	41	76	45	17	0	0	17	53.5	31	27	0	14	0	0	0	0	0	0	0	43.056	37.5	0	19.444	0	14	0
969	Oc1ccc(cc1)c3[o+]c4cc(OC2OC(CO)C(O)C(O)C2(O))c(O)cc4(cc3)	34.65	0.679	31.89	0.625	33.03	0.648	52.71	1.034	51	30	54	33	17	0	0	17	41.5	21	21	0	9	0	0	0	0	0	0	0	41.176	41.176	0	17.647	0	9	0
970	O=C(OCC5OC(Oc2cc4c(OC1OC(CO)C(O)C(O)C1(O))cc(O)cc4([o+]c2c3cc(O)c(O)c(O)c3))C(O)C(O)C5(O))C=Cc6ccc(O)cc6	64.23	0.698	56.79	0.617	58.61	0.637	96.05	1.044	92	55	97	60	25	2	0	23	73.5	37	36	0	19	0	0	0	0	0	0	0	40.217	39.13	0	20.652	0	19	0
971	Oc1cc(cc(O)c1(O))c5[o+]c6cc(OC2OC(CO)C(O)C(O)C2(O))cc(O)c6(cc5(OC4OC(COC3OC(C)C(O)C(O)C3(O))C(O)C(O)C4(O)))	64.21	0.676	56.01	0.59	58.03	0.611	99.47	1.047	95	54	100	59	17	0	0	17	67.5	41	33	0	21	0	0	0	0	0	0	0	43.158	34.737	0	22.105	0	21	0
